,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000141144,7,2,4,1,3,1,85,253,431,290
1,0.01118803,1,2,3,2,1,2,84,252,430,290
2,0.022286177,0,1,3,1,3,2,84,252,430,290
3,0.033617973,1,2,4,1,1,2,84,251,429,290
4,0.045170069,3,3,4,1,1,2,84,252,430,290
5,0.056411982,2,3,4,1,2,1,84,252,430,290
6,0.06755805,2,2,3,1,2,0,84,253,429,290
7,0.078375101,1,1,4,2,2,0,84,252,430,290
8,0.089259148,5,5,3,5,0,3,84,248,430,288
9,0.100136995,1,1,3,2,3,2,84,252,429,290
10,0.110912085,2,1,2,1,3,3,84,253,429,290
11,0.12172699,2,1,3,1,2,1,84,251,430,290
12,0.13263607,0,2,4,1,4,0,84,252,430,290
13,0.143445015,0,1,4,1,2,0,84,252,429,289
14,0.154273033,1,2,4,1,2,0,84,252,429,290
15,0.165131092,1,3,3,1,3,0,85,252,430,290
16,0.175951958,1,1,3,0,2,1,85,252,430,290
17,0.186800957,0,1,0,0,0,1,84,255,432,291
18,0.198065996,1,2,3,1,2,0,84,252,431,290
19,0.20888114,1,1,3,2,2,0,85,252,429,290
20,0.219701052,2,3,3,1,2,1,85,251,429,290
21,0.230515957,0,1,4,1,3,1,84,252,430,290
22,0.241309166,1,3,3,2,3,2,85,253,429,290
23,0.252107144,2,2,3,0,2,1,84,253,431,290
24,0.262904167,2,2,4,1,2,2,84,252,429,290
25,0.273722172,4,2,4,0,5,0,84,251,425,290
26,0.284530163,1,1,3,3,3,1,85,250,430,290
27,0.29528904,1,2,3,1,2,1,84,252,430,290
28,0.306127072,0,1,2,0,2,2,84,251,431,290
29,0.316993952,2,2,3,1,3,2,84,251,431,290
30,0.328155041,0,1,3,2,2,1,84,254,429,289
31,0.338973999,1,2,4,1,2,0,85,251,430,290
32,0.349774122,0,2,4,1,2,1,85,252,429,290
33,0.3605721,3,1,3,0,2,1,85,251,429,290
34,0.37137413,1,1,4,2,1,0,84,252,429,289
35,0.382344008,2,2,4,2,2,0,84,253,429,290
36,0.393193007,2,2,4,1,2,0,84,252,431,290
37,0.404024124,1,2,3,1,2,1,84,251,429,289
38,0.41486311,1,2,4,1,2,1,84,253,430,290
39,0.425685167,3,2,3,0,2,1,84,252,429,290
40,0.436527014,3,1,2,0,2,0,84,252,429,290
41,0.447617054,4,2,4,1,4,3,85,253,426,290
42,0.458448172,1,1,3,0,3,1,84,253,428,290
43,0.469257116,2,2,4,1,2,0,84,252,431,289
44,0.480046988,1,1,3,2,2,2,84,253,430,290
45,0.490851164,0,2,4,2,2,1,84,251,430,290
46,0.501662016,0,1,3,2,2,1,85,251,429,290
47,0.512643099,0,2,3,2,2,0,84,254,430,290
48,0.523458958,2,2,3,1,2,0,84,252,428,290
49,0.534252167,2,3,3,1,2,1,85,252,430,290
50,0.545037985,3,0,3,1,2,2,84,253,429,290
51,0.555859089,0,1,3,2,3,1,85,251,429,290
52,0.566679955,1,2,3,1,2,0,85,252,429,290
53,0.577836991,2,2,3,1,2,1,84,253,430,290
54,0.588654995,0,1,4,1,3,2,84,252,428,289
55,0.600347996,3,2,4,2,2,2,84,252,429,290
56,0.611230135,0,1,3,1,2,0,85,253,430,290
57,0.622200012,2,2,4,1,3,2,84,251,428,289
58,0.633035183,4,5,3,0,1,0,84,252,433,291
59,0.643872976,2,2,3,0,1,1,84,253,430,290
60,0.654700041,0,1,3,1,2,1,85,252,428,290
61,0.665515185,0,1,3,2,2,2,84,252,430,290
62,0.67634511,2,1,3,1,2,1,84,251,430,289
63,0.687538147,2,2,2,2,1,3,85,251,429,290
64,0.698374033,1,2,3,2,2,2,83,253,429,290
65,0.709182978,1,2,4,1,4,2,85,252,430,290
