,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000141859,1,2,7,0,1,2,70,248,417,281
1,0.01115489,3,2,7,1,2,2,70,249,416,281
2,0.022144795,2,2,7,1,2,1,70,248,416,282
3,0.033458948,2,0,8,1,2,0,70,248,416,281
4,0.045111895,1,2,6,1,2,1,71,248,417,281
5,0.058677912,1,1,7,1,1,0,71,248,417,281
6,0.069554806,0,2,8,0,4,1,71,250,412,282
7,0.080461979,2,2,7,2,2,2,70,248,417,281
8,0.091344834,2,1,7,1,2,0,70,248,416,281
9,0.102183819,1,2,8,0,2,1,70,247,416,281
10,0.113147974,0,2,8,1,2,0,70,249,417,281
11,0.124008894,0,2,6,1,1,1,70,248,417,282
12,0.134821892,1,0,6,1,1,0,70,246,417,281
13,0.145620823,2,1,7,1,1,0,70,250,416,282
14,0.156473875,2,2,8,1,2,1,70,247,416,282
15,0.167347908,0,3,7,0,1,0,70,249,417,281
16,0.178448916,1,1,6,1,1,1,70,247,416,281
17,0.189318895,2,1,7,1,3,0,70,248,416,281
18,0.200168848,1,2,7,2,3,1,70,248,416,282
19,0.211016894,2,2,6,1,1,1,70,250,416,282
20,0.221843004,2,1,7,1,3,0,70,249,418,282
21,0.232777834,2,2,7,0,2,1,70,248,417,282
22,0.243643999,2,2,6,2,1,1,70,248,417,282
23,0.254503012,0,1,3,3,1,2,71,249,416,278
24,0.26539588,2,2,7,1,3,2,70,249,417,282
25,0.276290894,1,1,8,1,2,0,70,249,417,281
26,0.287169933,1,1,7,1,3,1,70,250,416,281
27,0.298260927,1,1,8,2,2,1,70,250,417,281
28,0.309078932,1,1,7,1,2,1,70,249,418,282
29,0.319875956,0,2,7,1,3,0,70,247,417,281
30,0.330666781,1,2,7,1,1,1,71,249,417,282
31,0.341457844,0,1,10,0,5,0,71,248,416,284
32,0.352244854,1,1,8,1,2,1,70,248,416,282
33,0.363405943,3,2,6,0,2,1,71,248,417,281
34,0.374275923,1,1,7,1,3,2,70,247,416,282
35,0.385098934,1,2,8,2,2,0,70,249,417,281
36,0.395918846,1,1,8,1,2,1,70,248,416,281
37,0.406793833,1,2,7,1,2,1,70,248,416,282
38,0.417631865,1,2,8,2,2,0,70,249,416,282
39,0.428799868,3,4,6,2,2,0,70,252,418,282
40,0.439598799,1,2,8,1,3,0,70,250,415,281
41,0.450393915,2,1,7,2,2,1,70,250,416,281
42,0.461197853,0,2,7,3,1,2,69,249,417,281
43,0.472033978,1,0,8,1,1,0,70,250,416,281
44,0.482897997,0,0,6,0,2,1,70,249,416,282
45,0.493741989,1,1,6,1,1,1,70,249,417,281
46,0.504542828,1,2,6,2,3,2,70,249,416,281
47,0.515372992,1,1,8,1,2,1,69,250,416,281
48,0.52615881,1,0,8,1,0,1,70,251,417,279
49,0.536957979,1,2,8,0,1,0,70,250,417,281
50,0.548154831,2,2,6,0,2,0,70,249,416,281
51,0.558987856,1,1,6,2,2,0,70,249,416,282
52,0.569806814,2,1,7,0,2,1,70,249,417,281
53,0.580636978,1,1,8,1,3,0,70,250,416,281
54,0.591445923,2,2,7,2,2,0,70,249,417,282
55,0.602324009,1,2,6,2,2,0,70,249,416,281
56,0.613363981,1,0,9,0,0,0,70,250,418,281
57,0.624213934,1,3,7,0,2,1,69,249,417,281
58,0.634990931,2,1,7,1,2,1,70,248,416,281
59,0.645776987,0,3,7,2,3,1,70,249,416,282
60,0.656595945,2,1,7,1,2,1,70,247,416,282
61,0.667452812,1,1,8,1,2,2,70,249,416,281
62,0.678931952,1,2,7,1,3,2,70,250,417,281
63,0.689754009,1,2,7,1,2,0,70,249,417,281
64,0.700562954,0,2,10,0,5,0,70,252,417,283
65,0.711346865,1,0,7,0,2,1,70,250,417,281
66,0.722138882,2,2,7,1,1,1,70,250,417,280
67,0.733134985,2,2,6,1,2,1,70,250,416,281
68,0.743951798,1,1,6,1,2,3,70,250,417,281
69,0.754742861,1,1,6,1,2,1,70,249,416,282
70,0.765564919,1,1,6,1,2,2,70,248,417,282
71,0.776399851,1,1,8,1,1,1,70,249,416,281
72,0.787226915,2,2,6,0,1,0,70,249,416,282
73,0.798377991,1,2,7,0,2,1,70,248,417,281
74,0.809197903,1,1,7,1,2,0,70,249,418,281
75,0.820007801,0,0,7,2,2,1,70,249,418,281
76,0.830798865,2,1,7,1,2,1,70,248,417,281
77,0.841585875,0,3,6,2,2,0,70,249,417,281
78,0.852363825,1,2,7,0,2,1,70,248,418,282
79,0.863339901,1,2,5,1,2,0,70,249,417,281
80,0.874214888,1,1,6,0,3,2,70,250,416,281
81,0.885024786,2,3,6,0,5,0,70,249,418,281
82,0.895818949,1,2,7,1,2,2,70,248,418,281
83,0.906636953,1,0,6,0,2,1,70,249,416,281
84,0.917461872,1,1,6,1,2,0,70,247,417,281
85,0.928263903,1,1,7,1,1,2,70,249,417,281
86,0.93907094,2,0,6,2,2,0,69,248,416,281
87,0.949860811,1,1,7,6,1,0,70,246,417,281
88,0.960662842,1,2,6,5,2,1,72,246,416,281
89,0.971620798,0,1,9,2,2,0,70,245,420,282
90,0.982474804,2,2,6,1,2,2,76,245,417,280
91,0.993419886,1,1,7,3,1,1,73,246,417,279
92,1.004215956,1,1,7,3,2,0,76,250,420,278
93,1.015011788,0,1,6,4,2,0,74,248,418,277
94,1.025826931,1,0,6,6,1,0,74,247,418,276
95,1.036620855,1,2,6,6,2,0,74,249,420,276
96,1.047431946,2,1,6,8,3,0,74,250,419,275
97,1.058672905,0,1,10,12,5,0,60,255,424,275
98,1.06949091,3,1,7,16,2,1,69,247,422,269
99,1.080313921,1,0,7,21,2,2,69,238,424,265
100,1.091125012,1,1,7,25,4,1,70,240,423,261
101,1.101894856,0,0,6,30,6,0,73,242,424,260
102,1.112826824,1,0,8,29,12,1,69,244,423,257
103,1.123649836,2,1,8,33,5,1,72,244,425,254
104,1.134450913,0,6,7,33,5,0,72,240,423,250
105,1.145210982,2,15,6,43,12,1,70,243,422,238
106,1.15600586,1,37,7,69,6,4,70,244,425,232
107,1.166866779,2,40,8,69,6,1,63,258,422,219
108,1.177731991,0,43,9,85,11,1,49,275,424,197
109,1.189028978,0,56,15,91,21,2,38,301,426,166
110,1.200262785,1,64,13,94,28,2,38,316,427,158
111,1.211120844,0,79,21,103,32,2,35,325,425,148
112,1.221964836,1,96,24,95,41,6,35,356,425,143
113,1.232888937,24,102,25,102,54,3,23,378,425,137
114,1.243699789,29,114,33,114,59,7,18,392,424,123
115,1.25450182,31,107,44,111,74,10,16,414,420,124
116,1.26533699,41,113,40,119,72,13,16,435,417,117
117,1.276178837,63,112,55,127,107,15,12,442,412,111
118,1.287032843,61,129,52,135,104,16,11,446,416,114
119,1.298004866,80,162,61,136,141,16,13,450,415,110
120,1.30942893,86,166,64,147,162,27,12,451,413,102
121,1.320279837,93,169,74,161,161,25,11,455,412,97
122,1.331124783,105,179,68,179,174,29,11,448,407,97
123,1.342069864,97,185,73,177,179,33,11,455,403,96
124,1.353078842,98,195,83,178,191,35,12,456,402,95
125,1.364249945,100,207,86,179,201,40,10,454,401,95
