,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000145197,1,2,6,1,2,1,73,261,414,308
1,0.011202097,2,2,6,3,2,1,73,260,414,308
2,0.022445202,4,4,6,5,1,3,73,258,415,306
3,0.033582211,1,2,5,1,2,0,74,261,413,308
4,0.045256138,2,1,7,0,1,1,73,261,413,308
5,0.056603194,1,2,5,1,2,2,73,261,413,308
6,0.067493201,0,1,6,1,2,2,74,261,413,308
7,0.078370095,0,2,6,2,2,2,73,260,413,308
8,0.089278221,1,2,7,1,2,0,74,260,413,308
9,0.100158215,2,2,7,1,1,2,73,262,414,308
10,0.110989094,1,1,2,1,2,2,74,263,413,305
11,0.121978999,1,1,6,2,2,1,73,261,413,308
12,0.132849217,1,2,6,1,2,0,73,262,413,308
13,0.143678189,1,2,6,1,2,0,73,260,414,308
14,0.154547215,3,2,7,1,1,1,73,260,414,308
15,0.165452004,1,1,6,1,2,0,74,261,414,308
16,0.176349163,1,1,7,0,2,0,73,260,414,308
17,0.187583208,0,2,6,1,2,1,73,261,411,308
18,0.198476076,0,0,3,1,1,2,74,262,415,307
19,0.209345103,2,1,5,1,3,1,73,258,415,308
20,0.220207215,0,1,7,1,2,2,73,261,415,308
21,0.231047154,1,1,7,1,1,2,73,261,414,308
22,0.242042065,1,1,7,2,2,1,74,261,414,308
23,0.252921105,2,1,7,1,3,0,73,261,414,308
24,0.263788224,1,1,6,1,3,2,74,261,415,308
25,0.274640084,1,2,6,2,2,0,73,260,415,308
26,0.285539151,1,1,6,0,2,0,73,262,414,308
27,0.296401024,4,1,4,3,2,1,73,264,413,308
28,0.307519198,3,1,6,1,1,1,73,259,414,308
29,0.318365097,1,1,6,1,2,1,73,260,413,308
30,0.329216004,2,2,6,1,2,1,73,260,413,308
31,0.340054036,2,1,6,1,2,2,72,262,413,308
32,0.350891114,1,1,5,1,2,1,73,261,414,307
33,0.361813069,1,2,5,1,2,1,73,261,413,308
34,0.372663021,1,1,6,1,2,0,73,260,414,308
35,0.383496046,1,4,4,2,1,0,73,262,415,310
36,0.394360066,2,1,6,1,3,1,73,261,414,308
37,0.405271054,0,1,6,0,2,1,73,262,414,308
38,0.416146994,1,2,5,2,2,1,73,262,414,308
39,0.426968098,1,2,6,1,1,0,73,262,414,308
40,0.437848091,2,2,7,1,2,1,73,262,413,308
