,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000172138,1,1,8,0,2,1,89,263,422,286
1,0.011142015,2,1,7,2,2,0,89,263,423,286
2,0.022129059,0,1,8,1,2,2,89,263,420,286
3,0.033728123,2,1,8,1,1,0,89,265,421,286
4,0.045279026,1,1,8,2,1,0,89,264,422,286
5,0.056354046,1,1,8,2,2,0,89,263,421,286
6,0.067208052,3,2,9,1,4,0,89,264,416,287
7,0.078029156,1,3,8,0,2,0,89,263,422,286
8,0.088976145,3,2,9,0,2,2,89,264,422,286
9,0.100000143,1,1,8,2,2,0,89,265,422,286
10,0.110826015,3,2,8,1,2,0,89,262,422,286
11,0.121601105,0,2,7,1,2,2,89,263,421,286
12,0.132392168,1,2,9,2,2,0,88,264,421,286
13,0.143280983,1,1,8,1,2,1,89,264,421,286
14,0.154283047,1,2,9,1,1,2,88,263,421,286
15,0.165249109,1,3,7,4,1,4,89,260,423,287
16,0.176135063,1,1,8,1,2,1,88,264,421,285
17,0.186979055,1,1,9,1,2,2,89,264,422,286
18,0.197771072,0,2,8,1,2,0,89,263,422,286
19,0.208559036,1,1,8,1,2,1,89,264,421,285
20,0.219505072,1,0,9,1,2,2,89,264,421,286
21,0.230319977,1,1,9,2,1,0,89,263,420,286
22,0.241157055,2,2,7,1,1,2,89,263,421,286
23,0.251974106,3,4,6,0,2,2,88,265,423,286
24,0.262781143,1,2,7,1,2,2,89,264,422,286
25,0.27373004,1,1,8,2,1,1,88,264,420,286
26,0.284754991,2,1,9,0,3,0,89,263,421,286
27,0.295618057,3,1,8,2,2,1,89,261,422,286
28,0.30637598,1,1,7,1,2,0,89,264,421,285
29,0.317205191,1,1,9,2,3,2,88,263,423,286
30,0.327968121,1,0,8,1,2,0,89,265,421,286
31,0.338762045,2,0,4,1,2,4,89,263,422,285
32,0.34961009,2,2,8,1,2,2,89,264,421,286
33,0.360449076,1,3,8,1,2,0,89,264,420,285
34,0.371275186,3,2,8,1,2,1,89,264,421,285
35,0.382091999,1,2,8,1,3,1,89,263,421,286
36,0.392920017,1,2,9,2,2,0,89,263,421,285
37,0.403894186,1,1,9,2,3,1,89,263,421,286
38,0.414787054,1,1,8,1,2,1,89,263,420,285
