,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000133038,1,1,4,1,2,4,133,277,414,299
1,0.011150122,1,1,4,2,2,1,134,276,414,299
2,0.022122145,2,2,4,1,2,2,133,276,415,299
3,0.033272028,2,1,5,2,3,1,134,276,415,299
4,0.04482317,2,1,5,2,2,0,134,278,417,298
5,0.056029082,4,0,5,1,4,0,134,278,412,301
6,0.066893101,1,2,4,1,1,2,134,276,414,299
7,0.077738047,2,1,5,0,3,0,134,276,415,299
8,0.088567019,1,2,3,2,2,1,134,277,414,299
9,0.099385977,3,2,4,2,2,1,134,278,416,299
10,0.110380173,0,1,5,0,3,1,134,277,415,299
11,0.121278048,1,1,5,1,2,1,133,279,415,299
12,0.132084132,2,2,4,2,3,2,134,277,416,300
13,0.142861128,2,2,5,1,2,1,134,278,414,299
14,0.15368104,0,2,8,0,3,0,134,280,415,299
15,0.164710045,1,2,4,0,2,1,134,279,415,298
16,0.175597191,2,1,4,1,2,2,133,277,414,299
17,0.186449051,1,2,5,2,2,1,133,279,415,299
18,0.197266102,0,2,3,1,1,0,134,278,414,299
19,0.20807314,1,2,5,1,2,1,133,278,415,299
20,0.218900204,1,2,4,1,2,0,134,278,415,299
21,0.229705096,2,1,3,2,2,1,133,278,415,299
22,0.240693093,1,2,6,1,5,1,133,278,412,300
23,0.251496077,1,1,4,1,2,3,133,278,414,299
24,0.262317181,1,1,4,1,2,2,133,277,415,299
25,0.273149014,1,2,5,1,2,2,132,278,415,299
26,0.284126997,0,1,5,2,2,1,133,277,416,299
27,0.29506898,1,1,5,2,1,2,134,279,415,299
28,0.305958987,2,1,5,0,2,2,133,275,415,299
29,0.316758156,1,1,4,1,2,2,133,277,416,299
30,0.327563048,1,0,8,0,0,0,133,277,415,298
31,0.338382006,2,1,5,1,2,0,132,275,415,299
32,0.349198103,0,1,4,2,1,1,133,275,415,299
33,0.359994173,1,1,4,1,3,1,133,277,416,299
34,0.370865107,1,2,4,2,1,0,133,275,414,299
35,0.381808997,1,2,5,2,1,0,133,276,414,299
36,0.392625094,2,2,4,1,2,1,133,275,415,299
37,0.403455973,0,2,4,1,2,0,133,274,414,298
38,0.414568186,2,1,4,1,2,2,133,274,415,299
39,0.425783158,1,1,5,1,2,2,133,272,415,298
40,0.436670065,0,1,4,1,1,1,133,274,415,299
41,0.447499037,1,1,3,0,2,1,134,273,415,299
42,0.4582901,0,1,3,2,2,1,135,273,416,299
43,0.469125986,1,2,5,1,2,2,134,274,416,298
44,0.479974985,1,2,4,1,2,1,133,273,415,299
45,0.490790129,1,1,5,2,2,1,133,274,414,299
46,0.501623154,1,2,5,1,2,1,133,274,415,299
47,0.512485981,0,4,4,5,1,5,133,268,417,298
48,0.523298979,0,2,4,1,2,2,133,272,415,299
49,0.534275055,2,1,5,1,2,0,133,274,415,298
50,0.545211077,2,2,5,1,1,2,133,272,415,299
51,0.556082011,1,1,4,1,2,0,133,273,416,298
52,0.566923142,1,2,5,1,2,0,133,271,414,298
53,0.577787161,1,1,5,2,2,1,133,270,415,299
54,0.58859706,2,1,5,2,2,1,133,273,413,299
55,0.599403143,1,0,1,0,3,0,133,271,415,299
56,0.610408068,2,1,4,1,2,0,133,272,414,299
57,0.621288061,1,2,3,0,1,2,132,270,415,298
