,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.00014615,1,1,4,2,2,1,124,274,425,304
1,0.011209011,1,2,4,3,3,1,125,273,425,304
2,0.022308111,1,2,6,3,2,1,124,273,426,304
3,0.033519983,2,2,4,3,2,0,124,273,424,304
4,0.044755935,1,2,5,2,2,2,125,271,425,304
5,0.055665016,0,0,5,2,2,0,124,271,426,304
6,0.066622972,2,1,4,2,2,1,124,272,425,304
7,0.077532053,1,2,4,3,2,0,124,273,426,304
8,0.088428974,3,1,5,4,2,1,124,272,425,304
9,0.099339008,0,2,5,3,2,1,125,272,425,304
10,0.110255003,0,3,5,4,3,2,124,272,426,304
11,0.121120929,2,2,6,3,2,2,125,273,425,304
12,0.132334947,2,1,6,3,2,0,125,273,426,304
13,0.143314123,0,1,4,2,2,0,125,273,426,303
14,0.154175043,1,2,5,4,2,2,125,272,424,304
15,0.165019989,1,2,5,3,2,1,124,274,426,303
16,0.175850153,2,2,5,4,2,1,124,273,424,303
17,0.186789036,0,1,5,3,2,1,124,273,426,303
18,0.197657108,3,0,4,4,1,1,125,273,425,305
19,0.20848298,2,1,4,4,2,2,124,273,425,303
20,0.219285965,4,0,9,0,1,1,123,274,427,302
21,0.230140924,2,1,5,4,2,1,125,274,426,304
22,0.240989923,1,1,5,2,2,0,125,274,426,304
23,0.251836061,1,2,4,2,1,1,125,273,426,304
24,0.262720108,1,1,4,3,3,0,124,273,425,303
25,0.273571014,1,2,5,3,2,2,123,274,425,304
26,0.284424066,1,1,4,4,2,0,123,274,425,303
27,0.295257091,0,0,5,5,3,1,124,273,426,303
28,0.306087017,4,4,1,2,2,2,124,273,423,306
29,0.31708312,2,1,5,4,2,0,124,272,425,303
30,0.327950954,2,2,6,2,2,2,124,272,425,303
31,0.338802099,2,2,5,2,2,2,124,273,425,303
32,0.349663973,2,2,5,3,2,1,123,273,425,303
33,0.360542059,3,1,5,2,2,1,124,272,425,303
34,0.371412992,1,2,4,2,3,1,124,273,425,303
35,0.382279157,0,2,5,3,2,1,124,272,425,303
36,0.393125057,0,2,5,2,2,0,124,273,426,303
37,0.403949022,2,1,5,2,2,0,124,273,425,302
38,0.414793968,1,1,5,2,3,0,123,273,426,303
39,0.425634145,2,2,5,4,2,0,124,273,424,303
40,0.43655014,0,2,4,4,2,2,124,272,425,303
41,0.447422027,2,2,4,2,2,1,124,272,426,303
42,0.458276987,1,1,6,4,2,0,124,274,425,303
43,0.469080925,3,1,5,6,2,2,124,273,426,303
44,0.479923963,1,1,5,4,2,0,124,274,425,303
45,0.490752935,3,0,8,2,2,1,124,274,427,302
46,0.501601934,0,1,4,4,1,2,124,273,424,303
47,0.512505054,2,2,5,4,2,0,124,273,425,303
48,0.523364067,3,2,5,4,2,1,123,273,425,303
49,0.534207105,3,1,4,5,2,2,124,273,425,303
50,0.545128107,1,2,5,3,3,0,124,273,424,302
51,0.555979967,2,2,6,5,3,1,124,273,426,303
52,0.566978931,2,1,4,5,2,0,124,272,426,303
53,0.577847004,0,0,7,2,1,2,124,275,426,302
54,0.588689089,2,2,6,4,2,1,124,273,425,303
55,0.599539995,2,2,5,4,3,0,124,274,426,303
56,0.610538959,2,2,5,4,2,1,124,272,426,303
57,0.621479988,1,1,4,5,2,1,124,272,426,303
58,0.632405996,1,2,4,4,2,0,124,273,425,303
59,0.643264055,1,2,5,4,2,0,125,273,426,303
60,0.65409112,1,3,5,3,2,2,125,274,426,303
61,0.664909124,1,3,4,6,1,4,124,270,428,298
62,0.675693989,2,1,5,3,2,1,125,273,426,303
63,0.686589002,2,1,5,2,2,1,125,274,425,303
64,0.697430134,2,1,5,3,2,1,125,272,425,303
65,0.708212137,1,1,5,4,2,1,125,272,426,303
66,0.718976974,2,1,5,3,2,0,124,272,427,303
67,0.729784012,1,0,4,2,3,0,124,272,425,302
68,0.74071598,2,1,4,2,2,0,125,271,426,302
69,0.751914978,2,2,6,2,2,1,125,273,426,303
70,0.762812137,2,2,5,3,2,1,125,273,425,303
71,0.773635149,1,2,5,4,3,0,125,273,425,303
72,0.784431934,2,1,6,3,2,1,125,273,426,303
73,0.795279979,1,1,4,3,2,2,125,272,427,303
74,0.806077957,2,1,5,4,2,1,125,272,426,303
75,0.817120075,1,1,6,2,2,1,125,273,426,303
76,0.827961921,1,2,6,1,2,1,125,272,425,302
77,0.838761091,2,1,5,2,2,1,125,274,426,302
78,0.849585056,2,0,4,0,2,1,125,271,425,302
79,0.86050415,2,1,6,2,2,1,124,273,426,303
80,0.871520996,1,2,4,2,2,0,125,272,425,303
81,0.882414102,0,2,5,3,1,1,125,273,425,303
82,0.893201112,2,1,4,3,2,1,124,273,425,303
83,0.903972149,2,2,5,4,2,0,125,273,425,303
84,0.91476202,2,1,5,2,2,1,124,274,426,303
85,0.92553997,1,2,4,2,2,2,125,273,426,303
86,0.936385154,4,0,4,0,2,1,125,273,423,304
87,0.947221994,1,0,5,3,2,0,124,274,425,302
88,0.958022117,2,1,5,1,2,0,124,274,425,303
89,0.968817949,1,2,5,2,2,2,125,274,426,303
90,0.97961092,2,1,5,2,2,1,125,272,425,303
91,0.990468979,2,2,5,3,2,1,125,273,425,303
92,1.00142312,3,2,5,3,2,1,124,272,426,303
93,1.012315988,1,1,5,2,2,0,125,274,425,303
94,1.023113012,1,1,8,1,6,0,125,274,420,304
95,1.033903122,1,3,6,3,2,1,125,275,425,303
96,1.044697046,2,0,5,2,1,1,124,273,424,303
97,1.055506944,2,1,6,2,2,1,124,272,424,303
98,1.066406011,0,1,4,4,2,1,124,274,426,303
99,1.077216148,3,2,5,0,2,2,124,274,426,303
100,1.088014126,0,3,5,1,2,1,124,272,425,302
101,1.098825931,1,1,5,2,3,0,125,273,425,303
