,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000141859,0,5,2,0,2,1,123,259,425,309
1,0.011200905,1,2,3,3,2,1,122,258,425,309
2,0.022101879,0,2,4,1,1,0,123,258,424,309
3,0.033181906,2,2,3,1,2,1,124,257,425,310
4,0.044533014,2,2,4,2,2,2,123,258,425,309
5,0.055423021,1,2,5,1,2,2,123,257,424,309
6,0.06657505,1,2,2,1,1,1,122,257,426,309
7,0.077574968,1,2,4,0,1,0,123,260,425,309
8,0.088378906,1,2,5,1,5,0,122,259,420,310
9,0.099210978,3,2,4,1,2,2,122,260,425,309
10,0.110010862,2,1,4,3,1,1,122,256,426,310
11,0.120800972,2,2,4,0,3,0,123,258,426,309
12,0.131608963,1,2,4,0,2,1,122,256,425,309
13,0.142508984,1,2,4,0,3,0,122,256,425,309
14,0.153322935,1,2,4,1,3,0,121,258,425,309
15,0.164134979,1,3,3,1,2,1,122,261,426,309
16,0.174960852,2,2,4,0,2,1,122,258,425,309
17,0.185809851,2,5,3,4,1,0,121,256,429,311
18,0.196647882,0,2,4,2,2,1,121,258,426,309
19,0.207885981,2,1,4,1,1,1,122,260,426,309
20,0.218714952,0,2,4,1,2,1,122,260,426,309
21,0.229551077,2,2,3,1,2,1,122,260,425,309
22,0.240366936,1,1,3,0,3,0,122,260,426,309
23,0.251368999,1,1,4,2,2,0,123,260,424,309
24,0.262372017,2,2,5,1,2,1,122,259,427,309
25,0.27321887,1,4,3,3,1,0,122,258,427,311
26,0.284060001,1,1,3,1,2,2,122,257,427,309
27,0.294852972,1,2,4,1,2,2,122,257,425,309
28,0.305629015,2,1,3,2,2,0,121,258,426,309
29,0.316464901,1,1,4,1,3,1,121,259,425,309
30,0.327692985,0,1,3,1,2,2,121,260,425,309
31,0.338472843,1,3,4,1,2,1,122,259,427,309
32,0.34928894,2,1,3,2,2,2,121,258,426,310
33,0.360141039,6,0,3,0,2,0,120,262,427,309
34,0.370925903,3,2,4,1,2,1,120,259,425,310
35,0.381908894,2,1,4,1,3,0,121,259,426,309
36,0.392797947,1,2,5,1,2,1,120,258,426,309
37,0.403630972,1,2,4,2,2,1,120,257,425,309
38,0.414469004,1,2,4,2,1,1,121,258,426,309
39,0.425292969,1,1,4,0,2,1,120,258,426,309
40,0.436109066,1,1,3,1,3,1,120,258,426,309
41,0.447054863,2,1,7,0,5,0,121,259,424,311
42,0.458207846,2,2,4,1,1,2,120,260,426,309
43,0.469027042,0,2,4,2,2,1,121,257,427,309
44,0.479836941,2,1,3,1,2,2,120,258,425,309
45,0.490635872,1,1,5,1,2,0,120,258,425,309
46,0.501441956,2,2,3,2,2,0,120,259,426,309
47,0.512501001,1,1,4,1,2,1,120,258,427,309
48,0.52332902,1,1,4,2,2,1,120,259,425,309
49,0.534124851,1,2,4,0,3,1,119,258,426,309
50,0.544913053,1,0,3,0,0,2,118,259,429,309
51,0.555691004,1,1,4,2,2,1,118,258,426,309
52,0.566505909,1,1,4,1,2,0,118,260,426,310
53,0.567816973,2,2,4,0,2,1,118,258,426,309
54,0.578582048,2,2,3,1,2,1,118,260,426,309
55,0.589359045,0,2,3,2,3,0,119,259,426,309
56,0.600245953,2,2,3,1,2,1,118,260,425,309
57,0.611259937,0,1,3,1,2,1,118,259,426,309
58,0.622242928,0,2,4,2,2,0,118,260,426,309
59,0.633100986,4,1,2,0,1,1,118,261,425,309
60,0.643985033,2,2,3,1,2,1,118,261,427,309
61,0.654775858,3,2,3,2,2,0,117,260,425,309
62,0.665596008,2,2,4,1,3,0,118,258,427,309
63,0.676441908,1,2,3,1,2,1,118,260,427,309
64,0.687275886,2,1,4,2,3,2,118,259,426,309
65,0.698567867,1,1,4,1,2,1,118,259,426,310
66,0.709383964,2,2,4,1,2,2,118,260,426,309
67,0.720196009,5,0,4,0,3,0,118,259,426,310
