,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000150919,0,1,7,2,2,2,120,264,404,328
1,0.011231899,2,2,6,1,3,2,121,262,405,328
2,0.022207975,0,0,5,3,2,3,122,261,405,329
3,0.0338099,1,2,5,1,3,2,120,262,406,328
4,0.045070886,3,2,6,1,2,1,121,263,405,327
5,0.055948973,2,2,6,1,2,2,121,264,406,328
6,0.066899061,2,2,6,2,2,0,120,263,404,328
7,0.077809095,0,2,6,2,2,1,120,263,404,328
8,0.088644028,3,1,6,2,1,1,121,262,404,328
9,0.099466085,1,1,6,2,2,1,121,262,405,328
10,0.110328913,3,4,3,0,3,2,120,261,404,330
11,0.121160984,1,3,6,1,2,2,120,262,405,328
12,0.13200593,2,2,6,2,2,1,120,262,405,328
13,0.142874002,2,1,6,2,1,0,120,263,404,328
14,0.153660059,2,1,6,2,2,1,120,262,405,328
15,0.16444993,0,2,6,1,1,1,121,260,405,328
16,0.175266981,0,1,6,1,2,1,121,264,404,328
17,0.186094999,1,2,6,1,2,2,121,261,404,328
18,0.197088003,5,2,6,1,0,1,120,263,406,328
19,0.207906008,1,2,5,1,0,1,121,263,405,328
20,0.218697071,2,3,6,4,2,0,121,263,404,328
21,0.229456901,2,2,5,2,3,0,121,262,404,328
22,0.240217924,2,1,5,2,2,0,121,263,406,327
23,0.251020908,2,1,4,3,2,2,121,263,405,328
24,0.261842012,2,2,6,5,1,1,120,264,404,328
25,0.272663116,1,2,5,6,2,2,121,262,404,328
26,0.283713102,4,6,3,3,3,1,121,264,401,330
27,0.294521093,2,1,5,5,2,0,121,264,404,328
28,0.305289984,3,1,5,6,1,1,121,262,405,328
29,0.316063881,3,2,7,5,3,1,120,264,404,328
30,0.326958895,1,1,6,5,3,0,121,263,405,328
31,0.337763071,1,2,6,7,2,1,121,263,404,328
32,0.348558903,2,2,6,6,2,2,121,263,404,328
33,0.359340906,0,1,5,7,1,2,121,263,405,328
34,0.370134115,1,1,6,7,2,0,121,264,404,328
35,0.380974054,1,0,5,10,1,0,121,263,407,328
36,0.391836881,1,1,5,7,1,1,121,264,405,328
37,0.402717113,1,2,5,6,1,0,121,263,405,328
38,0.413505077,3,1,6,6,2,0,120,264,405,328
39,0.424282074,1,1,5,6,3,1,120,263,406,328
40,0.435066938,0,2,6,6,3,2,120,264,405,328
41,0.445832968,3,2,4,4,3,1,119,263,404,328
42,0.456598043,2,1,5,3,2,1,120,264,405,328
43,0.467386007,4,5,1,0,3,0,121,265,406,327
44,0.478172064,0,0,6,1,2,2,120,265,405,328
45,0.488920927,2,2,6,1,1,1,120,264,405,328
46,0.49973011,0,1,5,0,2,1,120,265,404,328
47,0.510570049,1,1,6,1,2,1,120,263,405,328
48,0.521384954,2,2,5,2,2,1,121,264,404,328
49,0.532407999,3,1,4,1,3,1,120,263,406,328
50,0.543226003,0,1,6,1,2,0,120,262,404,328
51,0.554023027,0,0,5,4,2,1,119,265,403,331
52,0.564801931,1,1,5,2,2,1,120,264,405,328
53,0.575603008,2,1,5,1,3,2,119,263,405,328
54,0.586507082,0,1,4,1,2,2,119,263,405,328
55,0.597305059,1,2,5,2,2,0,120,264,404,328
56,0.608198881,0,1,6,0,2,0,119,264,406,328
57,0.61907506,0,1,4,1,2,1,119,264,405,328
58,0.629857063,0,1,5,1,1,0,119,264,404,328
59,0.640691995,1,1,4,2,2,1,119,263,405,328
60,0.651504993,0,0,5,1,4,1,119,265,404,328
61,0.662360906,2,1,5,2,3,1,119,264,405,328
62,0.673144102,1,1,5,0,2,1,119,263,405,328
63,0.683978081,1,2,6,2,2,1,119,262,405,327
64,0.694791078,3,0,7,2,2,0,120,263,405,328
65,0.705549955,2,1,5,1,1,1,119,262,403,328
66,0.716331959,1,2,6,1,2,0,119,264,404,327
67,0.727296114,1,1,5,2,2,0,119,264,405,328
68,0.738109112,4,5,2,0,2,2,120,264,404,329
69,0.748908043,0,2,5,2,3,1,119,263,405,328
70,0.759690046,2,2,5,0,2,0,119,263,406,328
71,0.770478964,1,1,6,0,2,0,120,263,405,327
72,0.781313896,0,1,6,1,2,2,119,262,405,327
73,0.792448044,1,1,5,0,1,1,119,262,404,327
74,0.803261041,1,3,6,2,1,1,118,263,405,328
75,0.814049005,1,1,5,1,2,1,118,263,405,327
76,0.824830055,1,1,4,6,1,0,120,265,407,324
77,0.835624933,1,1,6,1,1,0,119,262,405,327
78,0.846549034,1,1,6,1,2,1,119,262,405,327
79,0.857357025,0,1,6,1,2,1,119,261,405,327
80,0.868149042,3,3,5,1,3,1,119,263,404,327
81,0.878936052,2,2,6,0,2,1,119,262,405,326
82,0.889703989,2,0,5,1,2,1,118,263,404,326
83,0.900497913,1,2,6,1,2,0,119,263,404,327
84,0.911339998,0,1,5,2,2,1,119,262,403,327
85,0.922209978,2,2,4,1,3,2,119,262,406,327
86,0.933046102,2,2,4,2,2,2,119,263,405,327
87,0.943836927,2,3,5,2,2,1,119,262,405,327
88,0.954618931,2,2,5,2,2,2,119,263,405,327
89,0.965445995,2,1,4,2,2,1,118,263,406,327
90,0.976248026,1,1,4,1,2,1,118,263,405,327
91,0.987194061,1,1,6,1,2,1,119,262,404,327
92,0.997993946,1,2,5,0,2,0,119,262,403,327
93,1.008785963,4,4,1,0,2,1,120,262,406,328
94,1.019695043,2,1,4,2,2,0,119,263,406,327
95,1.030520916,0,1,5,2,2,1,119,262,404,326
96,1.041412115,1,1,5,1,2,1,118,261,404,326
97,1.052406072,0,1,4,1,1,2,118,261,405,327
98,1.063370943,2,1,5,1,2,2,119,263,405,327
99,1.074198007,1,1,4,1,2,0,119,263,404,326
100,1.085221052,1,2,5,1,2,1,118,262,405,327
101,1.09600997,4,3,2,0,2,1,118,264,405,328
102,1.106862068,1,2,4,1,2,1,118,262,405,327
103,1.117661953,2,2,5,2,2,1,118,263,404,327
104,1.128418922,2,1,4,1,2,1,118,263,405,327
105,1.139189005,1,2,3,1,2,1,117,264,405,327
106,1.149976015,1,2,3,2,1,2,117,263,404,327
107,1.160821915,0,2,5,0,3,1,117,262,404,326
108,1.171644926,0,1,4,1,2,1,117,261,405,326
109,1.182569027,4,2,8,1,1,1,117,264,407,327
110,1.193388939,1,2,4,1,2,0,117,263,405,326
111,1.204286098,0,3,4,1,3,2,117,264,404,326
112,1.215157986,2,3,4,1,2,0,117,264,404,326
113,1.225963116,1,2,4,1,1,2,117,263,404,326
114,1.236845016,1,1,4,1,2,2,118,262,405,327
115,1.247646093,1,2,5,1,1,2,117,263,405,326
116,1.258436918,0,2,5,1,3,1,117,262,406,326
117,1.2692101,1,2,4,2,2,0,117,262,404,326
118,1.280001879,0,5,3,0,4,1,117,265,405,328
119,1.290829897,1,1,4,1,2,1,117,264,404,326
120,1.301661014,0,1,5,1,1,1,117,263,405,326
121,1.312792063,2,2,4,1,2,1,117,263,405,326
122,1.323549032,1,2,5,1,2,1,117,264,405,326
123,1.334341049,2,2,5,1,2,2,117,266,405,326
124,1.345120907,2,1,4,1,2,0,118,263,405,326
125,1.355876922,1,2,4,4,3,1,118,265,405,325
126,1.366950989,1,5,6,0,4,0,117,265,405,325
127,1.377933025,1,2,4,1,2,1,118,264,405,325
128,1.388907909,2,2,5,1,2,0,118,264,404,325
129,1.399818897,3,1,5,1,2,2,118,264,404,326
130,1.410640001,2,1,4,0,2,0,118,264,405,325
131,1.421482086,1,3,4,2,2,1,118,264,405,325
132,1.433289051,2,1,4,1,3,1,118,264,405,325
133,1.444118023,3,1,5,1,2,0,118,265,404,325
