,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000128984,0,2,7,1,2,0,139,265,430,321
1,0.011272907,0,1,6,1,3,1,139,268,430,321
2,0.022341966,1,1,5,0,2,2,139,269,429,321
3,0.033562898,1,1,5,2,3,1,139,269,431,321
4,0.044904947,0,1,3,0,2,0,139,268,429,321
5,0.055984974,1,0,3,1,2,1,139,267,430,323
6,0.066963911,0,2,3,1,2,1,138,268,430,321
7,0.077903032,1,2,4,2,1,1,139,267,430,321
8,0.088793993,4,5,2,2,1,2,139,267,431,321
9,0.099779844,1,2,3,0,3,2,138,267,429,321
10,0.110814809,1,2,3,1,2,1,138,267,430,321
11,0.121763944,1,1,4,2,2,0,138,268,431,321
12,0.132647037,0,2,5,2,3,1,138,267,429,321
13,0.143481016,2,2,4,1,2,0,138,269,430,320
14,0.154284,1,1,3,1,2,1,138,269,430,321
15,0.165108919,2,1,3,1,2,0,138,267,431,321
16,0.176139831,1,1,4,1,2,2,139,268,429,321
17,0.18708086,1,1,3,2,1,1,139,268,430,321
18,0.197911977,1,2,3,1,1,2,139,267,430,321
19,0.208763838,1,3,3,0,3,0,138,267,429,321
20,0.219545841,2,1,5,1,2,2,139,267,431,321
21,0.230360985,1,2,4,1,2,1,139,267,430,320
22,0.241344928,0,1,4,1,3,1,138,267,430,320
23,0.252209902,2,2,4,1,2,1,139,267,431,320
24,0.263027906,1,1,4,1,2,1,138,269,430,321
25,0.273872852,3,4,2,3,2,0,138,271,430,321
26,0.284719944,1,2,4,2,2,2,139,269,431,320
27,0.295709848,1,1,4,1,2,2,139,269,430,321
28,0.306646824,0,1,5,1,2,1,139,267,430,321
29,0.317513942,2,2,3,2,2,1,138,269,431,321
30,0.328332901,3,2,4,0,1,0,139,268,430,321
31,0.339193821,2,1,3,2,2,1,139,268,428,321
32,0.350030899,1,2,3,1,2,2,138,270,432,321
33,0.360867023,4,2,3,0,2,0,136,271,432,320
34,0.371878862,1,2,4,0,2,1,138,270,431,321
35,0.382732868,1,3,4,0,2,1,139,269,430,321
36,0.393566847,1,2,5,0,2,0,139,268,430,321
37,0.404412985,1,1,5,1,2,0,138,268,431,321
38,0.415319919,2,2,4,2,2,0,138,269,430,321
39,0.426350832,1,1,5,1,2,2,138,268,428,321
40,0.43795681,0,2,4,2,2,0,139,270,429,321
41,0.448904037,1,5,4,5,0,0,138,272,433,322
42,0.461768865,2,2,4,1,2,1,138,267,430,321
43,0.475760936,1,1,4,2,2,1,138,269,432,320
44,0.486860037,2,1,5,1,2,2,139,268,430,320
45,0.497896909,3,2,4,1,2,0,138,269,430,321
46,0.508865833,1,2,4,1,3,1,137,268,430,321
47,0.520072937,1,1,4,2,2,1,138,267,431,321
48,0.531482935,1,1,5,1,1,0,137,269,430,321
49,0.542762994,0,0,3,0,2,3,138,264,430,320
50,0.554018974,1,2,4,1,1,1,137,269,432,321
51,0.564953804,1,2,4,2,1,1,137,268,430,321
52,0.575553894,1,2,5,1,2,0,134,261,423,315
53,0.586066007,2,2,5,2,2,2,134,261,423,315
54,0.596535921,1,0,4,1,2,0,134,262,422,315
55,0.607065916,2,0,4,0,2,1,134,263,424,316
56,0.617585897,0,2,4,3,2,2,134,260,423,315
57,0.628055811,3,1,6,2,2,1,134,262,421,317
58,0.63852787,0,2,5,2,2,0,134,261,424,315
59,0.649003982,0,1,5,2,3,1,134,262,423,315
60,0.659468889,2,2,5,2,3,1,135,262,422,315
61,0.669937849,2,2,5,2,2,0,134,260,423,315
62,0.680393934,0,1,4,1,3,2,135,262,422,315
63,0.690856933,0,2,4,2,2,1,134,262,423,315
64,0.701388836,2,1,4,2,2,1,134,262,424,316
65,0.711881876,3,3,5,1,2,0,135,261,424,315
66,0.722345829,3,2,5,1,2,0,135,261,424,315
67,0.732805967,2,2,5,2,3,2,135,262,423,315
68,0.743263006,2,1,4,1,2,0,135,262,423,315
69,0.753715992,0,2,5,1,2,2,135,260,424,315
70,0.764197826,3,2,5,2,2,1,134,261,423,315
71,0.77470684,2,2,5,1,2,1,134,262,423,315
72,0.785326004,2,2,4,1,2,1,134,261,424,315
73,0.796104908,1,2,4,1,2,2,134,261,423,315
74,0.806595802,4,2,5,2,3,0,134,260,424,315
75,0.817065954,0,2,5,2,2,1,134,262,424,315
76,0.827520847,2,1,5,1,3,2,134,261,423,315
77,0.83797884,3,2,4,0,3,1,134,260,423,315
78,0.848446846,1,2,4,2,2,1,134,260,422,315
79,0.858914852,0,2,5,2,2,1,134,262,423,315
80,0.869395971,0,2,5,1,1,2,135,260,423,315
81,0.879850864,2,1,4,2,2,1,134,260,424,315
82,0.890308857,1,3,4,2,1,0,135,259,423,315
83,0.900768995,1,1,8,1,2,0,134,261,423,313
84,0.911247015,0,2,4,2,2,0,135,260,424,315
85,0.921726942,2,2,5,1,3,3,135,260,423,315
86,0.932201862,2,1,4,2,2,1,135,260,423,316
87,0.942688942,1,2,5,2,2,2,135,261,423,315
88,0.953152895,1,1,3,2,3,2,135,259,423,315
89,0.963629007,1,2,4,2,2,1,135,259,424,315
90,0.974112034,1,1,4,1,2,0,135,260,424,315
91,0.984578848,1,2,3,1,2,0,135,262,422,315
92,0.995148897,4,2,1,1,2,1,135,256,423,315
93,1.005892992,1,1,4,1,2,1,134,261,423,315
94,1.016376972,1,2,5,1,3,1,134,260,423,315
95,1.026844024,3,2,5,1,2,0,134,261,423,315
96,1.037299871,1,2,4,2,2,1,135,260,424,315
97,1.04776287,1,2,4,1,2,1,135,261,424,315
98,1.058244943,0,1,3,2,2,0,134,260,424,315
99,1.068734884,1,2,5,1,3,2,135,261,422,315
100,1.079216957,3,1,7,1,1,2,135,263,418,317
101,1.089679002,2,1,3,2,2,2,135,260,423,315
102,1.100150823,1,0,5,2,2,1,135,260,423,315
103,1.110622883,1,2,4,2,3,2,135,260,423,315
104,1.121069908,1,2,4,1,2,2,135,262,423,315
105,1.131593942,2,2,4,2,2,1,135,262,424,315
106,1.142068863,0,2,4,1,2,1,135,261,423,315
107,1.152565956,1,2,5,2,3,0,135,261,423,315
108,1.163024902,2,2,3,1,3,1,134,260,423,315
109,1.173508882,1,1,5,1,0,2,134,261,423,312
110,1.183985948,1,1,3,2,2,1,135,261,424,315
111,1.194444894,1,1,4,0,3,2,134,261,423,315
112,1.205061912,0,2,4,1,2,3,135,261,423,315
113,1.21577096,1,1,4,1,2,1,135,260,424,315
114,1.226274013,2,2,3,1,3,1,135,260,423,315
115,1.23673892,0,2,4,0,2,1,135,260,424,315
116,1.247187853,1,0,3,0,2,1,135,260,424,315
117,1.257663011,0,2,4,0,2,4,133,262,423,316
118,1.268150806,0,1,4,1,2,1,135,261,423,315
119,1.278695821,2,1,4,1,3,1,135,259,423,315
120,1.289163828,0,1,4,1,3,1,135,259,424,315
121,1.299635887,1,2,4,2,2,1,136,259,424,315
122,1.310110807,2,1,4,1,1,2,135,260,423,315
123,1.320561886,2,1,3,2,2,2,134,259,424,315
124,1.331007003,0,1,4,2,2,1,135,260,424,315
125,1.341548919,1,1,3,2,2,2,135,258,423,314
126,1.352016926,2,1,7,2,3,0,135,260,418,317
127,1.362506866,2,1,4,1,2,1,135,262,423,315
128,1.372990846,0,2,3,1,2,0,135,260,422,315
129,1.383467912,1,1,3,2,2,2,135,260,423,315
130,1.393931865,1,2,4,1,3,1,135,259,423,315
131,1.404393911,2,2,4,1,3,1,135,258,423,315
132,1.414901972,1,2,4,2,2,1,135,259,423,315
133,1.425642013,2,1,3,2,2,2,135,260,423,315
134,1.436173916,0,2,4,1,1,2,135,259,423,312
135,1.446636915,1,1,3,1,2,0,135,259,422,315
136,1.457105875,1,2,4,2,2,2,135,259,422,315
137,1.467584848,0,3,3,2,2,1,135,260,423,315
138,1.478065014,0,1,4,1,2,2,135,259,423,315
139,1.488525867,2,2,4,1,3,2,135,259,424,315
