,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000154972,2,0,1,0,3,0,135,266,425,320
1,0.011288166,1,1,3,0,2,1,136,270,422,318
2,0.022130012,2,2,3,1,2,0,136,269,422,318
3,0.033336162,1,0,3,1,2,1,137,270,422,318
4,0.044757128,2,3,2,1,2,1,135,269,422,318
5,0.055833101,0,2,2,1,2,2,136,270,424,318
6,0.066764116,1,1,4,1,3,1,137,270,423,318
7,0.077646017,0,1,4,2,1,1,136,270,423,318
8,0.088762998,0,2,4,1,0,2,136,270,421,318
9,0.099593162,1,1,3,1,2,0,136,271,422,318
10,0.110378027,1,2,3,1,1,2,135,269,422,318
11,0.121148109,3,3,3,0,1,2,136,269,422,317
12,0.131914139,1,2,4,1,3,0,135,269,422,318
13,0.142891168,1,1,4,2,3,2,135,271,425,318
14,0.153738975,1,1,4,1,2,1,135,268,422,318
15,0.164524078,1,2,4,2,2,0,135,269,422,318
16,0.175295114,0,2,4,3,1,5,137,269,422,313
17,0.186089039,2,2,4,1,2,1,136,269,423,318
18,0.196877956,0,2,4,1,2,1,135,268,423,317
19,0.207679033,1,2,3,2,2,1,135,267,423,317
20,0.218718052,1,1,3,0,2,0,136,268,422,318
21,0.229508161,1,2,4,1,2,0,136,268,421,318
22,0.240308046,1,1,3,0,2,1,136,268,422,318
23,0.251158953,2,1,4,0,2,1,136,270,422,318
24,0.261960983,5,1,2,0,3,0,136,271,423,318
25,0.272830009,2,1,2,1,3,1,136,270,421,318
26,0.283660173,1,1,3,0,2,1,136,269,422,318
27,0.294445991,2,2,3,2,2,1,136,271,422,317
28,0.305204153,2,1,4,0,2,1,137,270,422,318
29,0.31597805,0,0,3,1,2,0,136,270,422,318
30,0.326778173,1,2,4,1,2,1,136,269,422,318
31,0.337579012,1,2,3,1,1,1,136,269,423,317
32,0.348490953,3,1,3,1,2,1,136,269,422,317
33,0.359369993,2,2,3,1,3,1,136,271,421,317
34,0.370166063,0,2,4,1,2,2,136,270,420,317
35,0.380941152,3,2,4,0,2,1,136,272,421,317
36,0.391756058,2,2,5,0,2,3,136,272,422,318
37,0.402704954,1,2,2,2,2,0,135,272,420,318
38,0.413515091,1,2,4,1,1,0,135,271,421,317
39,0.424345016,0,2,3,1,3,0,135,271,421,317
40,0.435158968,1,2,3,0,3,1,136,272,422,318
41,0.445945978,2,5,2,2,2,0,136,269,424,318
42,0.456743002,1,0,4,2,1,1,135,271,422,317
43,0.467556,1,1,4,1,1,0,136,272,421,318
44,0.478646994,2,1,4,1,2,1,136,272,421,317
45,0.48942709,2,2,3,2,1,1,136,271,421,317
46,0.500266075,3,0,3,2,2,1,136,272,421,318
47,0.511073112,3,2,2,1,2,1,136,271,421,318
