,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000153065,1,2,4,1,1,0,145,270,418,311
1,0.011188984,1,2,3,1,2,1,146,271,418,311
2,0.022138119,2,1,3,2,2,1,146,270,421,307
3,0.033457995,3,1,2,2,2,1,145,270,420,311
4,0.046463013,0,2,3,2,1,1,147,270,419,311
5,0.057440997,2,2,3,2,3,0,146,269,420,311
6,0.068352938,2,1,3,2,3,1,145,270,420,311
7,0.079258919,0,1,3,2,2,2,146,270,419,311
8,0.090292931,2,2,2,1,3,1,146,269,418,311
9,0.101170063,1,1,3,2,2,0,146,270,418,311
10,0.112014056,1,1,3,2,3,2,146,269,419,311
11,0.122839928,1,2,3,1,1,2,146,270,419,312
12,0.133644104,1,0,0,2,1,3,147,271,419,308
13,0.144465924,2,1,4,2,2,2,146,272,419,311
14,0.155566931,1,1,3,1,3,1,146,271,418,311
15,0.166656018,1,2,4,1,2,1,146,270,418,311
16,0.17751813,2,2,3,1,2,1,146,270,420,312
17,0.188364029,1,1,3,1,3,2,146,270,418,312
18,0.19916606,2,1,3,1,2,0,146,271,419,312
19,0.210081101,2,2,4,2,2,1,146,271,419,312
20,0.220966101,0,3,3,4,1,5,147,270,420,307
21,0.231827975,2,2,3,0,2,2,146,270,419,311
22,0.242686987,0,2,4,1,2,0,146,270,420,312
23,0.253556013,1,1,2,1,2,1,146,269,419,312
24,0.264447928,2,2,4,1,2,1,146,269,419,311
25,0.275310994,1,1,3,1,2,0,146,270,419,311
26,0.286406994,1,2,3,1,2,0,146,270,419,312
27,0.297265053,2,2,3,1,2,2,146,270,420,311
28,0.308109045,3,4,2,0,1,0,146,272,421,311
29,0.318932057,0,2,3,0,2,0,146,270,419,311
30,0.329858065,1,2,3,1,1,1,146,268,419,311
31,0.340742112,1,1,3,2,1,1,145,269,419,311
32,0.351598025,1,2,3,2,2,0,145,270,420,311
33,0.362473965,1,1,3,1,1,1,145,270,420,311
34,0.373317004,2,1,3,1,1,2,145,269,418,311
35,0.384174109,2,2,3,1,1,0,146,270,418,312
36,0.395047903,1,2,4,1,1,0,145,270,419,311
37,0.405885935,0,2,3,2,2,1,145,270,419,311
38,0.416693926,0,0,3,1,2,1,146,270,420,311
39,0.42752409,1,2,4,1,1,1,145,269,419,311
40,0.438333989,1,2,3,1,2,1,145,269,420,311
41,0.449125052,1,2,3,1,3,0,145,270,419,311
42,0.460067988,1,2,4,1,1,0,145,269,420,311
43,0.470933915,0,2,4,1,2,2,146,268,418,311
44,0.481795073,2,2,3,1,1,1,146,270,419,311
45,0.492630959,1,3,5,3,1,3,145,269,419,308
46,0.503506899,1,2,3,2,2,2,145,270,419,311
47,0.514380932,1,2,4,2,2,2,146,269,420,311
48,0.525329113,1,1,3,1,2,0,146,269,419,311
49,0.536236048,1,1,3,2,2,2,145,270,420,311
50,0.54708004,1,1,4,2,2,2,145,269,418,311
51,0.557924986,0,1,3,2,2,1,145,268,419,311
52,0.568776131,1,2,4,1,2,0,145,270,419,311
