,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000133991,2,2,4,1,2,1,145,271,420,307
1,0.016036033,6,0,5,2,1,2,146,272,422,308
2,0.027626037,0,1,4,1,3,2,146,273,420,307
3,0.038860082,2,2,4,1,2,2,146,271,421,307
4,0.050280094,1,1,5,1,2,2,144,274,422,307
5,0.061218023,1,1,4,1,2,1,144,273,421,307
6,0.072031021,2,2,4,1,2,1,144,273,422,307
7,0.082828045,2,3,4,1,3,2,145,272,421,307
8,0.093871116,1,1,4,1,2,1,144,272,421,307
9,0.104838133,0,0,4,0,3,1,144,272,416,307
10,0.115646124,1,1,5,1,3,1,144,272,421,307
11,0.126460075,1,2,4,1,2,1,144,273,421,307
12,0.137326956,1,1,4,0,2,2,144,271,420,307
13,0.148186922,1,2,4,2,1,1,144,270,420,307
14,0.159076929,2,1,4,1,2,2,144,271,421,307
15,0.169950008,2,2,3,2,2,2,145,272,421,307
16,0.180804968,2,2,5,0,2,1,145,274,421,307
17,0.191653967,4,5,1,0,4,2,145,272,417,309
18,0.202476024,0,2,5,2,3,1,144,271,421,306
19,0.213424921,3,2,4,1,2,1,145,271,421,307
20,0.224276066,1,1,3,1,1,1,145,273,421,307
21,0.235121011,2,1,5,1,2,0,145,274,422,307
22,0.245968103,1,2,4,2,2,2,144,271,421,306
23,0.256772995,0,1,4,2,2,2,145,273,422,307
24,0.267614126,2,2,5,2,2,0,145,273,421,307
25,0.278475046,2,1,5,0,2,2,145,273,421,307
26,0.289401054,2,2,4,2,1,0,146,272,422,306
27,0.300174951,2,2,5,1,2,0,145,274,420,307
28,0.310981989,2,1,4,1,2,1,146,274,421,306
29,0.321753978,0,2,4,1,2,2,145,274,421,307
30,0.332535028,1,2,4,2,3,2,145,275,421,307
31,0.343374014,1,2,4,1,2,1,145,275,420,306
32,0.354183912,2,2,4,1,2,1,145,274,420,307
33,0.364974975,0,2,4,2,3,1,145,275,422,306
34,0.375762939,5,1,7,1,1,1,146,276,423,305
35,0.386568069,1,2,3,1,1,0,146,276,421,307
36,0.397405147,1,1,4,1,2,1,146,276,421,307
37,0.408218145,2,1,4,1,2,1,146,275,421,306
38,0.419310093,1,2,5,2,2,1,145,275,421,306
39,0.430153131,1,1,4,1,2,0,146,274,421,306
40,0.440982103,1,1,5,2,2,0,146,274,421,306
41,0.451786995,1,3,5,2,2,2,146,274,421,307
42,0.462605953,3,6,3,0,5,0,146,276,414,309
43,0.473597049,1,2,4,1,2,0,147,273,421,307
44,0.484429121,0,2,4,2,1,0,147,275,421,307
45,0.495245933,1,2,4,0,3,1,147,274,421,307
46,0.50607109,0,1,4,1,2,0,147,275,421,307
47,0.516873121,2,2,5,1,2,1,148,272,421,306
48,0.527682066,2,1,4,2,2,0,148,272,420,307
49,0.538510084,1,2,4,1,2,0,148,274,421,306
50,0.54935193,1,1,4,2,1,1,148,275,421,307
51,0.560217142,0,1,4,1,2,1,148,273,422,307
52,0.571022987,0,1,4,1,1,2,147,273,422,307
53,0.581813097,1,2,4,2,3,1,148,273,420,307
54,0.59258008,0,2,4,1,2,1,148,274,422,307
55,0.603492021,1,2,4,0,2,1,148,274,421,307
56,0.614386081,0,1,4,1,2,2,148,273,420,307
57,0.62519598,2,1,5,0,2,0,148,275,420,307
58,0.636117935,1,2,4,0,2,1,147,274,420,306
59,0.64695096,1,0,3,2,3,1,148,273,420,307
60,0.657789945,2,2,4,1,2,0,148,273,421,307
61,0.668878078,2,1,4,2,2,1,148,275,421,307
62,0.679871082,2,2,4,2,2,1,148,274,422,307
63,0.690674066,1,2,5,0,2,2,148,274,421,307
64,0.701466083,2,2,4,1,2,1,148,274,421,307
65,0.71225214,1,2,4,1,2,0,147,276,421,307
66,0.72302413,2,2,6,0,2,1,148,275,421,307
67,0.733968019,1,0,6,0,2,0,147,276,422,306
68,0.744781017,2,1,4,1,2,1,147,275,420,307
69,0.755548954,1,2,4,2,2,1,148,274,420,307
70,0.766298055,2,1,3,1,3,2,147,273,420,307
71,0.777092933,1,1,4,1,3,2,147,274,420,307
72,0.787899971,0,1,4,1,1,0,146,274,420,307
73,0.798738003,2,1,4,1,2,1,147,275,421,307
74,0.809582948,1,1,5,1,1,0,146,274,421,306
75,0.820366144,1,0,3,1,4,1,147,273,424,306
76,0.831156969,1,2,4,1,3,2,146,273,421,306
77,0.841951132,2,3,4,0,2,1,147,274,421,307
78,0.852738142,1,2,4,1,1,1,146,274,420,306
79,0.86371994,1,3,4,0,2,1,146,272,420,306
80,0.874547004,1,2,3,1,2,0,147,270,421,307
81,0.885338068,1,1,3,1,2,1,146,271,420,306
82,0.896115064,1,2,4,1,1,1,147,272,421,306
83,0.906887054,1,2,4,1,2,0,146,273,419,307
84,0.917705059,4,3,1,0,2,1,147,273,417,309
85,0.928523063,1,2,4,1,2,1,146,272,421,306
86,0.939367056,1,2,4,3,1,0,146,271,420,307
87,0.950135946,1,2,3,1,2,1,146,272,421,306
88,0.960921049,0,1,6,0,2,0,147,272,421,306
89,0.971745968,2,1,4,2,1,1,147,270,421,306
90,0.982520103,1,2,4,1,2,1,147,271,421,306
91,0.993524074,1,1,4,2,2,1,146,270,421,307
92,1.004338026,0,6,1,0,3,0,146,273,421,306
93,1.01513505,1,1,5,2,3,1,146,270,421,306
94,1.025906086,1,2,4,2,2,0,146,273,422,306
95,1.036710977,3,1,4,1,2,0,146,272,420,306
96,1.047538042,1,2,5,1,2,2,146,271,420,306
97,1.058344125,2,2,4,1,2,0,146,272,421,306
98,1.069190979,1,1,4,1,1,0,147,273,422,306
99,1.080106973,1,2,3,1,2,2,146,273,420,306
100,1.090903997,2,0,3,2,2,0,146,269,422,306
101,1.101691961,1,1,3,1,2,0,146,273,421,306
102,1.112463951,0,2,4,1,2,1,146,272,420,306
103,1.123368025,2,1,3,1,2,2,146,272,421,306
104,1.13418293,1,1,4,2,2,0,145,270,421,306
105,1.145004034,1,1,4,2,1,2,146,271,420,306
106,1.155796051,1,2,4,2,1,1,145,272,421,306
107,1.166623115,1,1,4,1,3,0,145,270,421,306
108,1.177494049,1,2,4,1,3,1,144,270,420,307
109,1.18840599,4,4,1,0,4,1,146,273,419,308
110,1.199413061,1,2,4,1,2,1,144,272,421,306
111,1.210307121,3,2,4,1,2,2,144,271,420,306
112,1.221249103,0,1,4,2,2,2,145,271,421,306
113,1.232049942,2,1,4,1,2,1,144,272,421,306
114,1.242871046,0,1,3,1,1,2,144,270,421,306
115,1.253849983,2,2,3,1,2,0,145,270,420,306
116,1.264670133,0,0,4,0,2,2,145,270,420,306
117,1.275475979,0,5,3,0,5,1,145,272,420,306
118,1.286767006,2,1,4,0,3,0,145,270,421,306
119,1.29819107,2,1,3,2,2,2,145,270,421,306
120,1.309122085,1,2,4,1,2,2,145,271,420,306
121,1.320055008,1,3,3,1,3,0,144,271,421,306
122,1.330937147,0,2,4,1,1,0,144,271,420,306
123,1.341853142,1,2,4,2,2,2,144,270,419,306
124,1.352716922,1,1,4,1,2,1,144,270,421,306
125,1.363639116,1,0,7,0,0,2,143,271,422,304
126,1.374464035,2,2,3,1,2,0,144,270,420,306
127,1.385292053,0,2,4,2,2,2,144,271,421,306
128,1.396085977,1,2,4,1,2,1,144,271,419,306
129,1.406853914,0,2,3,1,2,1,144,271,420,306
130,1.417655945,0,1,4,1,2,2,144,270,420,306
131,1.428477049,0,1,4,1,2,2,144,270,420,306
132,1.439337969,3,1,4,1,2,1,144,272,421,306
133,1.450163126,1,4,4,0,5,0,144,273,416,306
134,1.460958957,1,2,5,3,2,0,144,272,421,306
135,1.471795082,0,1,5,2,2,0,145,272,419,306
136,1.482558012,1,1,3,1,1,1,145,270,419,305
137,1.493438959,0,1,4,1,2,2,144,272,421,306
138,1.504380941,2,2,4,1,2,2,144,271,421,305
139,1.51515603,1,1,4,2,2,1,144,270,421,306
140,1.525990963,1,2,4,3,1,2,145,271,422,306
141,1.536858082,2,2,4,0,3,1,144,271,420,306
142,1.54769206,3,2,8,0,2,1,143,272,419,307
143,1.558524132,2,1,5,1,2,1,145,271,419,306
144,1.569386959,3,1,4,1,2,2,145,271,420,306
145,1.580198049,2,2,5,1,2,1,145,270,420,306
146,1.590990066,1,1,4,2,2,2,145,273,419,305
147,1.60176301,0,2,5,1,2,1,144,272,420,305
148,1.612533092,2,2,4,2,2,1,144,271,420,303
149,1.623470068,1,2,5,1,2,1,144,272,423,300
150,1.634285927,1,0,3,3,0,2,144,269,421,300
151,1.645093918,2,2,5,1,2,2,144,271,423,298
152,1.655877113,2,1,4,8,1,1,144,272,423,297
153,1.666680097,2,2,4,15,2,0,144,272,424,297
154,1.677529096,2,1,3,14,2,2,144,273,424,296
155,1.688488006,2,1,3,13,2,4,144,273,423,295
156,1.699398041,1,1,4,30,1,28,144,272,421,289
157,1.710186958,0,1,3,46,2,26,144,271,419,284
158,1.720963955,0,0,6,69,2,34,144,274,418,279
159,1.731751919,2,2,4,108,3,58,144,274,413,274
160,1.742548942,0,2,4,118,7,82,144,273,410,266
161,1.753442049,1,2,3,125,16,100,143,272,406,259
162,1.764254093,3,0,4,142,29,110,144,272,397,256
163,1.775054931,1,2,3,160,54,149,144,272,388,255
164,1.786056041,1,1,4,167,72,179,144,271,378,253
165,1.796870947,1,3,3,175,87,216,144,273,368,256
166,1.807691097,2,1,4,183,108,257,143,271,355,252
167,1.818504095,0,0,3,191,118,272,144,271,346,253
168,1.829359054,2,3,4,200,157,314,143,272,334,247
169,1.840156078,2,2,3,209,151,328,143,271,329,243
170,1.851040125,0,2,4,216,157,346,143,272,325,247
171,1.861839056,1,2,3,220,168,364,143,271,320,245
172,1.872628927,2,2,3,225,178,380,143,271,313,237
173,1.883403063,1,1,4,230,187,398,142,272,309,227
174,1.894299984,2,1,3,235,193,407,143,272,304,226
175,1.905164003,1,2,2,246,198,425,143,267,303,223
176,1.915925979,2,2,4,249,202,426,143,273,295,219
177,1.926721096,2,1,4,251,203,428,143,270,293,218
178,1.937662124,0,0,4,257,202,439,143,270,291,216
179,1.94849205,0,1,3,262,205,435,144,272,290,214
180,1.959367037,0,2,4,268,203,436,143,272,291,215
181,1.970211029,2,1,3,272,202,434,143,273,290,216
182,1.981042146,0,1,3,277,201,436,143,271,292,218
183,1.991847992,0,5,0,281,199,425,143,274,289,223
184,2.002635956,1,1,3,284,195,427,144,271,295,224
185,2.013432979,2,1,3,289,194,423,143,273,295,227
186,2.024236917,2,2,4,292,189,419,143,273,299,231
187,2.035035133,2,2,2,295,186,409,143,272,303,237
188,2.045845985,0,1,3,296,184,407,143,270,308,242
189,2.056643009,1,1,4,298,184,397,143,271,311,245
190,2.06746602,2,1,3,301,184,393,143,270,314,248
191,2.078299999,2,2,4,303,182,388,143,270,315,249
192,2.089236021,2,1,3,307,174,375,144,269,318,253
193,2.09999609,0,1,3,307,175,373,144,269,317,255
194,2.11077404,2,2,3,308,175,371,143,271,317,256
195,2.121617079,2,2,4,311,175,370,143,268,319,257
196,2.132375002,2,1,3,312,174,374,144,269,320,257
197,2.143348932,2,2,4,312,173,375,144,268,321,257
198,2.15417695,1,2,4,312,173,381,143,269,323,257
199,2.165425062,0,1,4,311,173,386,142,270,323,257
200,2.176260948,4,3,1,311,172,394,141,270,324,257
201,2.187248945,0,2,4,307,172,398,142,270,321,256
202,2.198208093,1,1,3,304,173,402,141,269,323,253
203,2.20906806,1,2,3,304,172,405,140,268,323,253
204,2.219903946,1,1,3,306,175,412,155,247,321,247
205,2.230696916,2,1,3,304,176,419,158,248,319,247
206,2.241513967,1,2,4,303,175,429,161,248,316,246
207,2.252315998,2,2,4,303,176,434,158,253,315,246
208,2.263107061,4,4,0,301,176,435,156,256,315,245
209,2.274106979,0,3,4,299,176,443,152,262,316,246
210,2.284907102,1,2,4,299,176,440,151,263,315,246
211,2.295694113,0,2,4,300,177,444,151,262,315,246
212,2.306463003,2,2,3,302,176,445,150,263,317,246
213,2.317204952,2,2,4,304,177,443,150,262,316,246
214,2.328006983,1,0,4,304,176,445,152,261,319,246
215,2.338833093,2,1,5,305,172,447,152,257,319,246
216,2.349883079,2,1,3,311,161,445,167,247,322,249
217,2.360677957,0,2,5,306,166,443,166,245,322,251
218,2.371468067,2,2,4,306,164,440,165,251,325,257
219,2.38223195,0,1,4,306,160,434,160,257,325,260
220,2.393019914,0,1,4,307,156,429,151,264,326,263
221,2.403913021,2,2,5,309,152,424,147,266,327,265
222,2.414700031,2,2,3,309,149,418,145,268,327,265
223,2.425499916,4,2,5,311,146,415,146,271,329,267
224,2.436300039,1,2,2,314,147,411,150,264,330,270
225,2.447127104,4,4,1,318,144,407,153,264,332,270
226,2.457946062,1,1,4,317,143,402,158,258,334,271
227,2.468760013,0,1,5,317,144,397,159,256,334,272
228,2.479632139,5,4,5,317,139,388,157,251,336,275
229,2.490524053,7,4,7,318,137,386,160,251,337,276
230,2.50208807,3,11,8,318,138,387,161,253,339,277
231,2.512925148,18,17,9,315,137,385,159,253,340,278
232,2.523896932,31,21,11,313,135,382,153,254,341,279
233,2.53470993,43,29,14,310,133,379,148,251,343,279
234,2.545556068,72,43,10,311,133,378,145,252,346,280
235,2.556344986,86,54,31,311,133,377,147,252,346,281
236,2.567120075,94,62,31,311,133,376,133,255,348,281
237,2.577950954,108,67,35,312,132,373,122,262,349,281
238,2.588747024,125,57,47,313,131,369,108,260,351,281
239,2.599581003,182,98,44,317,131,364,104,265,352,284
240,2.610388994,191,110,50,318,131,361,105,265,353,284
241,2.621205091,219,119,66,318,130,359,92,267,355,281
242,2.632084131,230,119,66,319,131,353,92,276,353,285
243,2.642995119,247,133,72,319,131,354,81,268,353,286
244,2.653895139,253,145,79,319,131,349,74,269,353,286
245,2.664735079,274,150,72,320,131,351,69,260,353,287
246,2.675588131,289,142,74,323,131,350,65,268,353,288
247,2.68643403,298,146,78,324,133,342,60,254,352,288
248,2.697288036,315,141,78,326,134,335,48,269,354,286
249,2.708121061,324,148,80,331,133,330,43,256,352,285
250,2.71895504,347,153,81,339,128,330,57,246,346,285
251,2.729789972,374,164,83,339,133,322,59,228,347,285
252,2.740597963,381,164,81,342,134,316,59,229,347,289
253,2.751394987,393,168,84,346,134,313,54,232,346,287
254,2.76217699,399,174,90,349,134,309,54,236,347,287
255,2.772941112,416,169,96,356,134,308,59,235,341,286
256,2.783870935,423,175,90,361,133,301,56,233,337,284
257,2.794796943,437,181,101,365,135,300,50,243,334,284
258,2.805726051,446,187,101,368,134,299,47,242,335,282
259,2.816554069,452,185,115,372,136,295,45,237,332,280
260,2.827395916,460,191,123,375,136,296,47,238,332,280
261,2.83833313,467,196,117,377,138,298,45,234,331,280
262,2.849188089,476,200,121,378,142,300,45,229,324,280
263,2.86000514,480,202,123,380,141,296,46,229,323,281
264,2.870800018,483,200,121,379,143,295,45,226,322,281
265,2.881706953,486,202,120,381,141,293,46,229,322,282
266,2.892509937,488,200,121,376,140,289,46,229,324,280
267,2.90339899,491,197,113,385,142,289,48,224,325,282
268,2.914191961,492,197,112,386,141,288,48,224,323,282
269,2.924978971,494,197,115,387,143,288,46,216,320,283
270,2.935827017,494,197,116,389,142,283,46,219,322,283
271,2.946635008,494,198,115,388,142,290,47,213,322,282
272,2.957457065,498,198,114,388,143,285,46,220,323,282
273,2.96826005,499,199,114,387,144,281,46,214,322,282
274,2.979185104,502,198,112,390,145,272,47,219,325,282
275,2.989979982,498,191,110,389,145,268,51,217,322,283
276,3.000771999,498,191,109,390,145,266,52,213,323,283
277,3.011559963,497,191,110,391,146,267,54,211,322,283
278,3.022340059,499,192,108,391,145,264,57,216,321,283
279,3.03333497,498,192,107,391,145,260,58,212,320,284
280,3.044178009,498,192,107,391,143,256,59,217,320,285
281,3.054986953,498,190,107,391,142,256,59,214,321,286
282,3.065760135,498,189,106,390,143,252,57,214,324,285
283,3.076568126,495,188,102,395,140,253,55,217,326,286
284,3.087381124,496,189,104,389,143,248,56,216,327,286
285,3.098278045,495,185,103,388,142,242,55,217,328,286
286,3.109189033,494,184,103,387,140,244,56,217,331,288
287,3.120005131,493,186,106,388,139,241,57,215,331,288
288,3.130809068,492,187,105,387,139,242,56,216,332,289
289,3.141633987,492,184,104,385,137,237,56,218,334,290
290,3.152439117,491,187,104,383,136,239,58,216,337,290
291,3.163424968,483,191,101,382,141,221,57,219,339,291
292,3.174294948,491,185,105,382,137,225,58,220,339,291
293,3.185132026,492,186,106,381,137,221,56,221,340,292
294,3.19595313,490,183,107,381,137,219,56,221,338,291
295,3.206754923,491,184,108,380,138,219,57,221,339,291
296,3.217554092,489,184,108,379,138,219,56,221,339,291
297,3.228366136,488,182,108,377,139,219,57,221,341,291
298,3.239284992,489,181,108,375,139,220,56,226,338,291
299,3.250065088,489,181,106,380,133,221,56,225,339,292
300,3.260869026,489,181,108,377,139,220,57,226,337,291
301,3.271651029,490,181,107,378,140,222,57,227,339,291
302,3.28241992,489,181,107,378,140,223,57,226,337,291
303,3.293375969,489,181,107,377,139,225,57,228,338,292
304,3.30419898,487,182,106,376,139,225,58,228,338,291
305,3.314984083,487,181,106,375,139,226,58,227,339,291
306,3.3257761,489,183,107,373,139,226,59,228,340,292
307,3.336605072,489,184,107,373,139,228,59,229,341,292
308,3.347445011,491,186,112,370,140,229,59,226,343,288
309,3.358278036,489,185,109,371,142,229,59,225,342,292
310,3.369184971,490,184,109,370,141,231,59,225,341,292
311,3.380007028,489,184,110,370,141,232,60,226,342,291
312,3.390805959,489,183,110,367,141,233,60,223,344,291
313,3.40159297,489,183,110,366,141,233,62,223,344,291
314,3.412374973,489,183,110,366,141,232,62,226,345,291
315,3.423228979,489,183,111,365,141,226,61,226,347,292
316,3.434049129,480,187,114,360,138,231,61,226,347,288
317,3.444910049,490,184,110,363,139,223,62,225,348,292
318,3.455693006,489,183,110,361,139,221,62,225,350,291
319,3.466449022,490,183,111,362,141,217,62,223,351,292
320,3.477278948,490,183,111,362,140,213,62,224,349,292
321,3.488126993,491,184,111,362,140,212,63,225,351,292
322,3.499073028,491,182,112,362,139,197,62,223,351,292
323,3.509907007,492,183,113,362,139,194,62,223,351,292
324,3.520687103,495,182,112,366,136,189,61,222,350,293
325,3.531471967,491,186,114,363,138,184,62,223,351,292
326,3.542294979,491,187,114,364,137,175,61,223,352,293
